YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	FOCAL_DEPTH	EQ_PRIMARY	EQ_MAG_MS	EQ_MAG_MB	INTENSITY	COUNTRY	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DEATHS	MISSING	INJURIES	DAMAGE_MILLIONS_DOLLARS	HOUSES_DESTROYED	HOUSES_DAMAGED
2017	10	31	11	50	48	6	6.1				INDONESIA	INDONESIA:  MALUKU:  AMBON	-3.745	127.752	170	1					14
2015	1	14	5	22	23	10	5.3		5.3	6	CHINA	CHINA:  SICHUAN PROVINCE:  LESHAN	29.353	103.199	30			11			2000
2015	2	28	20	10	56	10	4.5			3	PERU	PERU:  AREQUIPA:  CAYLLOMA:  CABANACONDE	-15.693	-71.934	160					64	500
2018	4	1	8	35	27	10	5.3		5.3		IRAN	IRAN:  KERMANSHAH	34.456	45.764	140			54			
2018	4	3	9	41	27	10	4.9		4.9		VENEZUELA	VENEZUELA:  MERIDA	8.346	-71.664	160						28
2018	4	8	16	32	31	8	5.6				JAPAN	JAPAN:  SHIMANE PREFECTURE	35.262	132.541	30			8			429
2018	4	7	5	48	38	10	6.3				PAPUA NEW GUINEA	PAPUA NEW GUINEA:  HELA	-5.841	142.49	170	4					
2018	4	10	3	11	31	5	4.7				ITALY	ITALY:  MUCCIA	43.093	13.046	130						
2018	4	18	6	28	35	4	4.4			2	INDONESIA	INDONESIA:  JAVA:  BANJARNEGARA	-7.21	109.65	60	3		21			316
2018	4	24	0	34	31	10	5.2				TURKEY	TURKEY:  ADIYAMAN	37.596	38.514	140			39			
2018	5	2	4	8	13	10	5.3				IRAN	IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT	30.715	51.485	140			133			
2018	5	3	11	17			2.1				SOUTH AFRICA	SOUTH AFRICA:  WEST RAND	-26.4	27.5	10	7		6			
2018	5	5	8	58	7	10	4.1		4.1		POLAND	POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ	50.11	18.71	120	5		2			
2018	5	4	22	32	55	5	6.9				USA	HAWAIIAN ISLANDS: PUNA DISTRICT	19.37	-155.032	150						
2018	5	9	10	41	45	112	6.2				AFGHANISTAN	AFGHANISTAN: TAKHAR;  PAKISTAN	36.99	71.369	40			13			45
2018	5	6	19	2	22	10	5.6				EL SALVADOR	"EL SALVADOR:  LA UNION, SAN MIGUEL"	13.095	-88.099	100					11	289
2015	3	1	10	24	5	11	5.5				CHINA	"CHINA:   YUNNAN PROVINCE:  CANGYUAN, GENGMA"	23.5	98.9	30			39		220	15800
2015	3	10	20	55	2	184	6.2			5	COLOMBIA	"COLOMBIA:  ANTIOQUIA, SANTANDER"	6.8	-73.01	160					180	2167
2018	5	15	15	48	9	17	5.8				COMOROS	COMOROS:  MAYOTTE	-12.778	45.593	60			3			
2015	7	3	6	43	54	32	6.1				PHILIPPINES	PHILIPPINES:  MINDANAO	10.169	125.891	170	1					
2018	5	27	17	50	52	10	5.1				CHINA	CHINA:  JILIN PROVINCE:  NINGJIANG	45.279	124.557	30						10000
2018	6	12	9	35	26	10	4.9				COLOMBIA	COLOMBIA:  PASTO	1.032	-77.259	160	2				1	
2015	8	9	7	5	38	10	4.5			4	EL SALVADOR	EL SALVADOR:  ALEGRIA	13.668	-88.478	100			4			92
2018	6	17	22	58	35	11	5.5				JAPAN	JAPAN:  OSAKA	34.833	135.612	30	5		380			470
2015	11	4	3	44	19	20	6.5			5	INDONESIA	INDONESIA:  EAST NUSA TENGGARA:  ALOR	-8.338	124.875	170				9		1468
2015	11	17	17	29	29	18	5.6			5	KYRGYZSTAN	KYRGYZSTAN: OSH	40.376	73.204	40					200	800
2015	11	22	20	38	5	5	5.1			4	VENEZUELA	VENEZUELA:  MERIDA	8.48	-71.42	160	1		3			6
2018	6	5	18	40	30	24	5.3				AZERBAIJAN	AZERBAIJAN: SHAKI-ZAQATALA	41.526	46.785	40	1		31			
2018	7	22	10	7	26	6	5.9		5.9		IRAN	IRAN:  KERMANSHAH	34.645	46.179	140			287			951
2018	7	21	7	58	15	10	5.2				INDONESIA	INDONESIA: SUMATRA: SOLOK	-0.965	100.771	60	1		2		2	10
2018	7	28	22	47	37	6	6.4				INDONESIA	INDONESIA:  LOMBOK ISLAND	-8.274	116.491	60	17		355		5448	
2015	12	17	19	49	5	85	6.6			5	MEXICO	MEXICO:  COCOTITLAN	15.802	-93.633	150	2					
2018	8	5	11	46	37	31	6.9				INDONESIA	INDONESIA:  LOMBOK ISLAND	-8.287	116.452	60	460		7733	509		71962
2018	8	9	5	25	31	10	5.9				INDONESIA	INDONESIA:  LOMBOK ISLAND	-8.394	116.208	60	2		24			
2018	8	12	17	44	26	10	5		5		CHINA	CHINA:   YUNNAN PROVINCE:  YUXI	24.322	102.941	30			24			6000
2018	8	19	4	10	21	8	6.3				INDONESIA	INDONESIA:  LOMBOK ISLAND	-8.325	116.577	60	2		1			1705
2018	8	19	14	56	28	26	6.9				INDONESIA	INDONESIA:  LOMBOK ISLAND	-8.324	116.626	60	10		24			151
2018	8	19	0	19	37	563	8.2				FIJI	FIJI ISLANDS	-18.178	-178.111	170						
